시도 코드,시도 명,구군 코드,구군 명,주소,도로명 주소,전화 번호,팩스 번호,나의 사이렌 오더 여부,위도,경도
01,서울,0118,종로구,서울특별시 종로구 재동 109,서울특별시 종로구 북촌로 5-1 (재동),1522-3232,02-743-8779,N,37.577338,126.985635
01,서울,0118,종로구,서울특별시 종로구 삼청동 112,서울특별시 종로구 삼청로 111-1 (삼청동),1522-3232,02-720-8771,N,37.585381,126.9817512
01,서울,0118,종로구,서울특별시 종로구 청진동 249 D타워,서울특별시 종로구 종로3길 17 (청진동) D타워,1522-3232,02-2251-8180,N,37.5714,126.9788297
01,서울,0118,종로구,"서울특별시 종로구 적선동 66, 노스게이트빌딩 1층","서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)",1522-3232,02-738-1850,N,37.57520431,126.9739361
01,서울,0118,종로구,서울특별시 종로구 인사동 39,서울특별시 종로구 인사동길 14 (인사동),1522-3232,02-733-1823,N,37.5721293,126.98703490000003
01,서울,0118,종로구,서울특별시 종로구 세종로 185-2 현대빌딩 (현대해상본사사옥 별관내),서울특별시 종로구 세종대로 167 (세종로),1522-3232,02-732-1836,N,37.5712293,126.9762872
01,서울,0118,종로구,서울특별시 종로구 명륜3가 154-3 스타빌딩,서울특별시 종로구 창경궁로 235 (명륜3가),1522-3232,02-762-8247,N,37.582892,126.998392
01,서울,0118,종로구,서울특별시 종로구 사직동 9 광화문 풍림스페이스본,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본,1522-3232,02-730-8235,N,37.57532212,126.9692494
01,서울,0118,종로구,서울특별시 종로구 인의동 48-2 효성주얼리시티,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,1522-3232,02-6744-4883,N,37.57154914,126.998705
01,서울,0118,종로구,서울특별시 종로구 종로2가 84-10,서울특별시 종로구 종로 64 (종로2가),1522-3232,02-723-1969,N,37.5699183,126.98452810000003
01,서울,0118,종로구,서울특별시 종로구 동숭동 30번지,서울특별시 종로구 동숭길 110 (동숭동),1522-3232,02-747-8430,N,37.582969,127.003876
01,서울,0118,종로구,서울특별시 종로구 관철동 12-15번지 2층,"서울특별시 종로구 종로12길 21, 2층 (관철동)",1522-3232,02-733-8360,N,37.569058,126.986013
01,서울,0118,종로구,서울특별시 종로구 통의동 35-41 1층,"서울특별시 종로구 자하문로4길 6, 1층 (통의동)",1522-3232,02-720-8359,N,37.5771508,126.97274530000004
01,서울,0118,종로구,서울특별시 종로구 수송동 146-1번지,서울특별시 종로구 종로1길 42 (수송동),1522-3232,02-733-8405,N,37.5738637,126.97897149999994
01,서울,0118,종로구,서울특별시 종로구 동숭동 1-115번지 1-2층,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)",1522-3232,02-765-8315,N,37.58154296,127.0023412
01,서울,0118,종로구,서울특별시 종로구 종로3가 9-3번지 1-4층,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)",1522-3232,02-741-8339,N,37.5705527,126.9902055
01,서울,0118,종로구,서울특별시 종로구 연건동 128-8 홍익대학교 대학로캠퍼스 內,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",1522-3232,.-.-.,N,37.576509,127.001449
01,서울,0118,종로구,서울특별시 종로구 중학동 14번지 트윈트리타워B동 101호,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)",1522-3232,02-6016-6880,N,37.575578,126.980581
01,서울,0118,종로구,서울특별시 종로구 관수동 3-5번지,서울특별시 종로구 삼일대로20길 13 (관수동),1522-3232,02-2268-8560,N,37.569385,126.988665
01,서울,0118,종로구,서울특별시 종로구 종로1가 1 교보생명빌딩 지하1층,서울특별시 종로구 종로 1 (종로1가),1522-3232,02-722-4341,N,37.571017,126.977937
01,서울,0118,종로구,서울특별시 종로구 신문로2가 89-27 피어선빌딩,서울특별시 종로구 새문안로 42 (신문로2가),1522-3232,02-3210-4098,N,37.568578,126.970067
01,서울,0118,종로구,서울특별시 종로구 인의동 28-2 종로플레이스,서울특별시 종로구 창경궁로 120 (인의동),1522-3232,02-743-4097,N,37.57319,126.998309
01,서울,0118,종로구,서울특별시 종로구 평동 108-1외 12필지 강북삼성병원 효석관(본관) 1층,서울특별시 종로구 새문안로 29 (평동),1522-3232,--,N,37.568546,126.96756
01,서울,0118,종로구,서울특별시 종로구 혜화동 90-18 혜화동씨티밸리 101호,서울특별시 종로구 대학로 146 (혜화동),1522-3232,02-743-3907,N,37.584236,127.002014
01,서울,0118,종로구,서울특별시 종로구 연건동 275-1 서울대학교 치과병원 신관1층,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층,1522-3232,02-742-3987,N,37.5779,126.99965
01,서울,0118,종로구,서울특별시 종로구 평동 222 디타워(돈의문),서울특별시 종로구 통일로 134 (평동),1522-3232,02-6390-5851,N,37.5667,126.96629
01,서울,0119,중구,서울특별시 중구 남대문로4가 17-19,서울특별시 중구 세종대로12길 12 (남대문로4가),1522-3232,02-3789-3662,N,37.561725,126.976838
01,서울,0119,중구,"서울특별시 중구 을지로4가 323 118호,119호,202호 일부",서울특별시 중구 을지로 170 (을지로4가),1522-3232,02-3706-7382,N,37.566682,126.997285
01,서울,0119,중구,서울특별시 중구 을지로6가 18-12 두산타워빌딩,서울특별시 중구 장충단로 275 (을지로6가),1522-3232,02-3398-4242,N,37.56892512604548,127.00878383484597
01,서울,0119,중구,서울특별시 중구 남대문로4가 45 대한서울상공회의소 1층,서울특별시 중구 세종대로 39 (남대문로4가) 1층,1522-3232,02-6050-1181,N,37.560938,126.973702
01,서울,0119,중구,서울특별시 중구 을지로6가 18-131 을지회관,서울특별시 중구 을지로 251 (을지로6가),1522-3232,02-2269-3668,N,37.566516,127.0062376
01,서울,0119,중구,서울특별시 중구 충무로5가 90,서울특별시 중구 서애로 1길 11,1522-3232,02-2269-3297,N,37.561542,126.998437
01,서울,0119,중구,서울특별시 중구 충무로1가 52-5 신세계백화점건물,서울특별시 중구 소공로 63 (충무로1가),1522-3232,0-0-0,N,37.560951,126.981134
01,서울,0119,중구,서울특별시 중구 을지로2가 6 내외빌딩,서울특별시 중구 을지로 51 (을지로2가),1522-3232,02-754-3430,N,37.566479,126.983663
01,서울,0119,중구,서울특별시 중구 남대문로5가 526 대우재단빌딩,서울특별시 중구 퇴계로 18 (남대문로5가),1522-3232,02-6366-1382,N,37.556781,126.975081
01,서울,0119,중구,서울특별시 중구 광희동1가 185-1,서울특별시 중구 장충단로 229 (광희동1가),1522-3232,02-2279-3346,N,37.565133,127.007191
01,서울,0119,중구,서울특별시 중구 다동 111 국제빌딩,서울특별시 중구 남대문로 109 (다동),1522-3232,02-752-3465,N,37.566952,126.982219
01,서울,0119,중구,서울특별시 중구 장충동1가 62-35 종이나라빌딩,서울특별시 중구 장충단로 166 (장충동1가),1522-3232,02-2264-3365,N,37.559593,127.006142
01,서울,0119,중구,서울특별시 중구 흥인동 86 KT 동대문지사,서울특별시 중구 다산로 258 (흥인동),1522-3232,02-2253-3319,N,37.565807,127.01643
01,서울,0119,중구,서울특별시 중구 남대문로5가 84-11 연세세브란스빌딩,서울특별시 중구 통일로 10 (남대문로5가),1522-3232,02-2259-3332,N,37.557207,126.97354
01,서울,0119,중구,"서울특별시 중구 회현동1가 206 리더스뷰남산 107,108호",서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,1522-3232,02-319-8986,N,37.5589809,126.98074670000005
01,서울,0119,중구,서울특별시 중구 삼각동 115 경기빌딩,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,1522-3232,02-725-8981,N,37.567172,126.983156
01,서울,0119,중구,서울특별시 중구 을지로2가 88-5,서울특별시 중구 삼일대로 358 (을지로2가),1522-3232,02-6250-8281,N,37.566347,126.988066
01,서울,0119,중구,서울특별시 중구 충무로1가 52-5 신세계백화점건물,서울특별시 중구 퇴계로 77 (충무로1가),1522-3232,02-310-1432,N,37.560381,126.980758
01,서울,0119,중구,서울특별시 중구 충무로1가 21-1 서울중앙우체국,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,1522-3232,02-6450-5917,N,37.561678,126.982117
01,서울,0119,중구,서울특별시 중구 태평로1가 25 프레스센터,서울특별시 중구 세종대로 124 (태평로1가),1522-3232,02-722-3264,N,37.567381,126.977859
01,서울,0119,중구,서울특별시 중구 명동2가 2-16,서울특별시 중구 명동길 60 (명동 2가),1522-3232,02-318-9903,N,37.5637485,126.9857723
01,서울,0119,중구,서울특별시 중구 신당동 374-27,서울특별시 중구 다산로 129 (신당동),1522-3232,02-2236-8862,N,37.555437,127.0107253
01,서울,0119,중구,서울특별시 중구 저동2가 24-1,서울특별시 중구 수표로 34 (저동2가),1522-3232,02-369-6607,N,37.5643686,126.9903382
01,서울,0119,중구,서울특별시 중구 충무로2가 7-1,서울특별시 중구 명동10길 41,1522-3232,02-3789-8849,N,37.5620695,126.9858669
01,서울,0119,중구,서울특별시 중구 서소문동 75 대한빌딩,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,1522-3232,02-6020-7970,N,37.563006,126.974546
01,서울,0119,중구,서울특별시 중구 흥인동 132번지 1층,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",1522-3232,02-2231-8669,N,37.565522,127.014554
01,서울,0119,중구,서울특별시 중구 을지로2가 199-33 메트로호텔,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,1522-3232,02-754-8764,N,37.565118,126.983681
01,서울,0119,중구,서울특별시 중구 남대문로5가 6-1번지 와이즈타워 1층,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",1522-3232,02-752-3887,N,37.55874473,126.9730952
01,서울,0119,중구,서울특별시 중구 순화동 151번지  1층,"서울특별시 중구 칠패로 27, 1층 (순화동)",1522-3232,02-3789-8209,N,37.560072,126.971931
01,서울,0119,중구,"서울특별시 중구 필동2가 19-1 대한극장 1,2층","서울특별시 중구 퇴계로 212 (필동2가) 1,2층",1522-3232,02-2269-1326,N,37.56105065,126.9952735
01,서울,0119,중구,서울특별시 중구 소공동 87-10,서울특별시 중구 소공로 112 (소공동),1522-3232,02-778-1940,N,37.564448,126.979157
01,서울,0119,중구,서울특별시 중구 무교동 45 코오롱빌딩,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,1522-3232,02-779-1838,N,37.56781712,126.978738
01,서울,0119,중구,서울특별시 중구 충정로1가 68 문화일보(문화일보사건물),서울특별시 중구 새문안로 22 (충정로1가) 문화일보,1522-3232,02-732-1847,N,37.56712291,126.9686642
01,서울,0119,중구,서울특별시 중구 태평로2가 69-7 대영빌딩 1층,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",1522-3232,02-775-1739,N,37.56248285,126.9767928
01,서울,0119,중구,서울특별시 중구 서소문동 135 퍼시픽타워 1층,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",1522-3232,02-2130-2979,N,37.56132157,126.9730264
01,서울,0119,중구,서울특별시 중구 남대문로5가 단암빌딩 120번지,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",1522-3232,02-771-8306,N,37.55853622,126.9754585
01,서울,0119,중구,서울특별시 중구 황학동 2545 롯데캐슬베네치아,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,1522-3232,02-2048-5258,N,37.57124,127.022905
01,서울,0119,중구,서울특별시 중구 을지로2가 204 삼화타워 1층,서울특별시 중구 을지로5길 16 (을지로2가) 1층,1522-3232,02-6021-5994,N,37.566902,126.984707
01,서울,0119,중구,서울특별시 중구 소공동 70번지 삼영빌딩 1층일부,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",1522-3232,02-3789-8569,N,37.5637273,126.98076809999998
01,서울,0119,중구,서울특별시 중구 서소문동 57-9번지,서울특별시 중구 서소문로 99 (서소문동),1522-3232,02-3789-8409,N,37.5628481,126.97216639999999
01,서울,0119,중구,서울특별시 중구 을지로2가 198번지 1층,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",1522-3232,02-3789-8385,N,37.565722,126.98329
01,서울,0119,중구,서울특별시 중구 순화동 1-170 KG타워,서울특별시 중구 통일로 92 (순화동) KG타워,1522-3232,02-772-9372,N,37.563528,126.969144
01,서울,0119,중구,서울특별시 중구 을지로1가 50 삼성화재 삼성빌딩1층,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",1522-3232,02-319-8504,N,37.56629,126.979808
01,서울,0119,중구,서울특별시 중구 필동2가 10번지 충무빌딩1층,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)",1522-3232,02-2277-8395,N,37.561499,126.993864
01,서울,0119,중구,서울특별시 중구 충무로1가 25-52 건물전체,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",1522-3232,--,N,37.56102,126.98312
01,서울,0119,중구,"서울특별시 중구 명동2가 85-5,6",서울특별시 중구 남대문로 68-1 (명동2가),1522-3232,02-753-8506,N,37.563319,126.982242
01,서울,0119,중구,서울특별시 중구 무교동 32-2 남강건설회관빌딩,서울특별시 중구 무교로 15 (무교동),1522-3232,02-3789-3955,N,37.567399,126.9789
01,서울,0119,중구,서울특별시 중구 수표동 47-1,서울특별시 중구 청계천로 106 (수표동),1522-3232,02-6255-8191,N,37.5679,126.98933
01,서울,0119,중구,서울특별시 중구 남대문로5가 253,서울특별시 중구 세종대로 14 (남대문로5가),1522-3232,02-6411-6471,N,37.5581293,126.9742637
01,서울,0119,중구,서울특별시 중구 태평로1가 62-12 조흥금융박물관,서울특별시 중구 세종대로 135-5 (태평로1가),1522-3232,--,N,37.568678,126.976493
01,서울,0119,중구,"서울특별시 중구 을지로7가 2-1, B2층 F1호",서울특별시 중구 을지로 281 (을지로7가) 디자인장터,1522-3232,02-2234-4389,N,37.56743,127.009758
01,서울,0119,중구,서울특별시 중구 회현동1가 210,서울특별시 중구 퇴계로 67 (회현동1가),1522-3232,02-3789-4009,N,37.5598346,126.9794946
01,서울,0119,중구,서울특별시 중구 회현동2가 88 스테이트타워 남산,서울특별시 중구 퇴계로 100 (회현동2가),1522-3232,02-6020-5970,N,37.5602013,126.9829327
01,서울,0119,중구,서울특별시 중구 저동2가 89 포포인츠바이쉐라톤서울명동,서울특별시 중구 삼일대로10길 36 (저동2가),1522-3232,--,N,37.5657211,126.9893426
01,서울,0119,중구,서울특별시 중구 남산동3가 13-31 경양빌딩,서울특별시 중구 퇴계로 132 (남산동3가),1522-3232,02-3789-3835,N,37.560809,126.986397
01,서울,0120,강동구,서울특별시 강동구 명일동 312-28,서울특별시 강동구 양재대로 1647 (명일동),1522-3232,02-427-3682,N,37.55258,127.143799
